sample_index,phone_idx,phone,ref_dur,gen_dur,ratio
2,5,fˈi,0.288,0.096,0.33333333333333337
2,6,fost,0.256,0.32,1.25
2,7,maɪ,0.288,0.32,1.1111111111111112
2,8,bˈine,0.256,0.224,0.875
2,9,sə,0.288,0.256,0.888888888888889
2,10,mə,0.256,0.32,1.25
2,11,fˈi,0.288,0.352,1.2222222222222223
2,12,pˌəɾəsˈit,0.256,0.288,1.125
2,13,dendˈatə,0.288,0.32,1.1111111111111112
2,14,tʃe,0.256,0.288,1.125
2,15,am,0.288,0.384,1.3333333333333335
2,16,dˌeskopeɾˈit,0.256,0.256,1.0
2,17,atʃˌest,0.288,0.064,0.22222222222222224
2,18,"lˈukɾu,",0.256,0.416,1.625
2,19,ku,0.288,0.32,1.1111111111111112
2,20,ʃˈaptespɾezˌetʃe,0.256,0.288,1.125
2,21,ˈanʲʲ,0.288,0.32,1.1111111111111112
2,22,ɨn,0.256,0.288,1.125
2,23,ˈurmə.,0.288,0.32,1.1111111111111112
3,0,"""dˈa.""",0.384,0.416,1.0833333333333333
3,1,"""dar",0.384,0.8,2.0833333333333335
3,2,maɪ,0.384,0.32,0.8333333333333334
3,3,"rˈepedˌe,",0.384,0.544,1.4166666666666667
3,4,və,0.384,0.48,1.25
3,5,"rˈoɡ,",0.384,0.48,1.25
3,6,kɨnd,0.384,0.416,1.0833333333333333
3,7,mi,0.384,0.352,0.9166666666666666
3,8,se,0.384,0.32,0.8333333333333334
3,9,lˈasə,0.384,0.096,0.25
3,10,"ˌalbuʃˈurile.""",0.384,0.032,0.08333333333333333
3,11,apˈukə,0.384,0.384,1.0
3,12,tʃˈeanta,0.384,0.352,0.9166666666666666
3,13,de,0.384,0.384,1.0
3,14,vojˈa,0.384,0.416,1.0833333333333333
3,15,ʃil,0.384,0.416,1.0833333333333333
3,16,tɾˈase,0.384,0.48,1.25
3,17,pe,0.384,0.384,1.0
3,18,bˌaltazˈar,0.384,0.384,1.0
3,19,ˌɨnəˈuntɾu.,0.416,0.416,1.0
4,0,tʃel,0.416,0.384,0.9230769230769231
4,1,kˌaɾe,0.416,0.352,0.8461538461538461
4,2,jeɾˌa,0.416,0.576,1.3846153846153846
4,3,mˈetr,0.416,0.384,0.9230769230769231
4,4,de,0.416,0.352,0.8461538461538461
4,5,"hotˈel,",0.416,0.416,1.0
4,6,ˈi,0.416,0.288,0.6923076923076923
4,7,se,0.416,0.416,1.0
4,8,adɾˈesə,0.416,0.48,1.153846153846154
4,9,tˈineɾˌeɪ,0.416,0.704,1.6923076923076923
4,10,femˈeɪ,0.416,0.512,1.2307692307692308
4,11,ku,0.416,0.416,1.0
4,12,o,0.416,0.352,0.8461538461538461
4,13,kurtˈɔazje,0.416,0.416,1.0
4,14,"ˌekstʃesˈivə,",0.416,0.384,0.9230769230769231
4,15,numˈindo,0.416,0.352,0.8461538461538461
4,16,pɾintsˈesə.,0.448,0.352,0.7857142857142857
5,0,fˈərə,0.384,0.352,0.9166666666666666
5,1,un,0.416,0.544,1.307692307692308
5,2,plˈan,0.384,0.416,1.0833333333333333
5,3,ɨn,0.416,0.672,1.6153846153846156
5,4,"kˈap,",0.416,0.416,1.0
5,5,fˈərə,0.384,0.544,1.4166666666666667
5,6,o,0.416,0.448,1.076923076923077
5,7,stɾˌatedʒˈiʲe,0.384,0.224,0.5833333333333334
5,8,"pɾˌestabilˈitə,",0.416,0.352,0.8461538461538461
5,9,tɾˌebujˈa,0.416,0.48,1.153846153846154
5,10,sˌəmʲʲ,0.384,0.416,1.0833333333333333
5,11,kˌoɾoboɾˈez,0.416,0.544,1.307692307692308
5,12,ˌipotˈeza.,0.416,0.416,1.0
6,0,abjˈa,0.352,0.416,1.1818181818181819
6,1,ku,0.352,0.384,1.090909090909091
6,2,tezˈɨn,0.352,0.384,1.090909090909091
6,3,səl,0.352,0.352,1.0
6,4,"atˈiŋɡə,",0.384,0.064,0.16666666666666666
6,5,de,0.352,0.64,1.8181818181818183
6,6,tˈeamə,0.352,0.352,1.0
6,7,kə,0.352,0.32,0.9090909090909092
6,8,o,0.352,0.352,1.0
6,9,stˌɨŋɡətʃˈiʲe,0.384,0.448,1.1666666666666667
6,10,din,0.352,0.256,0.7272727272727273
6,11,pˈartea,0.352,0.16,0.4545454545454546
6,12,jeɪ,0.352,0.352,1.0
6,13,lar,0.352,0.352,1.0
6,14,fˈi,0.384,0.448,1.1666666666666667
6,15,putˈut,0.352,0.32,0.9090909090909092
6,16,fˌatʃe,0.352,0.256,0.7272727272727273
6,17,sə,0.352,0.16,0.4545454545454546
6,18,"dispˈaɾə,",0.352,0.352,1.0
6,19,ˌɨŋɡəimˈase.,0.384,0.416,1.0833333333333333
7,0,ɨl,0.288,0.096,0.33333333333333337
7,1,ˌauzˈeam,0.288,0.32,1.1111111111111112
7,2,respiɾˈɨnd,0.288,0.288,1.0
7,3,ɡɾˈeʊ,0.288,0.352,1.2222222222222223
7,4,atˈuntʃʲ,0.288,0.32,1.1111111111111112
7,5,kɨnd,0.288,0.32,1.1111111111111112
7,6,urkˈa,0.288,0.32,1.1111111111111112
7,7,skˈaɾa,0.32,0.288,0.8999999999999999
7,8,ka,0.288,0.288,1.0
7,9,sə,0.288,0.32,1.1111111111111112
7,10,vˈinə,0.288,0.32,1.1111111111111112
7,11,pˈɨnə,0.288,0.288,1.0
7,12,ɨn,0.288,0.256,0.888888888888889
7,13,kˈameɾˌa,0.288,0.256,0.888888888888889
7,14,"mˈea,",0.32,0.192,0.6
7,15,ˈunde,0.288,0.288,1.0
7,16,mə,0.288,0.288,1.0
7,17,ˌɨnkəpˌətsɨnˈeam,0.288,0.288,1.0
7,18,sə,0.288,0.288,1.0
7,19,rəmˈɨn,0.288,0.288,1.0
7,20,ku,0.288,0.256,0.888888888888889
7,21,zilˈele.,0.32,0.352,1.0999999999999999
8,0,ku,0.416,0.384,0.9230769230769231
8,1,"sˌiɡuɾˈantsə,",0.416,0.384,0.9230769230769231
8,2,dˌatoɾˈitə,0.416,0.128,0.3076923076923077
8,3,fˈaptuluɪ,0.416,0.416,1.0
8,4,kə,0.416,0.448,1.076923076923077
8,5,atʃˈeste,0.416,0.48,1.153846153846154
8,6,sˌentimˈente,0.416,0.416,1.0
8,7,jeɾˌaʊ,0.416,0.608,1.4615384615384617
8,8,pɾezˈente,0.448,0.48,1.0714285714285714
8,9,ɨn,0.416,0.512,1.2307692307692308
8,10,fˈiɾea,0.416,0.384,0.9230769230769231
8,11,"jˈeɪ,",0.416,0.32,0.7692307692307693
8,12,le,0.416,0.192,0.46153846153846156
8,13,rˌekunˈoʃtea,0.416,0.416,1.0
8,14,jˈute,0.416,0.48,1.153846153846154
8,15,la,0.416,0.448,1.076923076923077
8,16,tʃˌeilˈaltsʲʲ.,0.448,0.64,1.4285714285714286
9,0,pɾˈets,0.48,0.512,1.0666666666666667
9,1,de,0.48,0.544,1.1333333333333335
9,2,kˌɨtevˈa,0.48,0.352,0.7333333333333333
9,3,"sekˈunde,",0.48,0.192,0.4
9,4,elˈen,0.48,0.48,1.0
9,5,ˈɨʃʲʲ,0.48,0.416,0.8666666666666667
9,6,deskˈise,0.48,0.512,1.0666666666666667
9,7,"bɾatsˈele,",0.48,0.352,0.7333333333333333
9,8,ˈɨʃʲʲ,0.48,0.192,0.4
9,9,dˌomolʲˈi,0.48,0.352,0.7333333333333333
9,10,respiɾˈatsja,0.48,0.448,0.9333333333333333
9,11,ʃi,0.48,0.416,0.8666666666666667
9,12,se,0.48,0.512,1.0666666666666667
9,13,pɾˌeɡətʲˈi,0.48,0.096,0.2
9,14,sə,0.48,0.032,0.06666666666666667
9,15,se,0.48,0.544,1.1333333333333335
